timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration_sec,flag,label
2026-05-01 17:15:02,198.51.100.100,192.168.1.12,62900,443,TCP,10344,29404,35,100.07,PSH-ACK,normal
2026-05-01 17:15:16,192.168.1.14,192.168.1.200,55082,3306,TCP,13232,4379,56,3.65,FIN,normal
2026-05-01 17:15:19,192.168.1.10,192.168.1.200,49293,53,TCP,10708,33414,77,60.19,ACK,normal
2026-05-01 17:15:32,198.51.100.45,192.168.1.11,64722,143,TCP,3933,12806,55,107.47,FIN,normal
2026-05-01 17:16:01,198.51.100.45,192.168.1.12,53309,53,UDP,585,43792,55,6.38,FIN,normal
2026-05-01 17:16:16,192.168.1.10,192.168.1.200,58085,8080,TCP,7468,20314,79,67.98,FIN,normal
2026-05-01 17:16:42,203.0.113.80,192.168.1.200,52104,110,TCP,2683,49650,59,14.37,ACK,normal
2026-05-01 17:16:51,203.0.113.5,192.168.1.10,64210,110,TCP,5996,45294,6,98.4,SYN-ACK,normal
2026-05-01 17:17:01,192.168.1.12,198.51.100.20,56381,53,UDP,10515,42644,63,52.35,FIN,normal
2026-05-01 17:17:06,192.168.1.12,192.168.1.100,64573,25,TCP,469,29496,4,27.48,ACK,normal
2026-05-01 17:17:16,198.51.100.100,192.168.1.101,64758,8080,TCP,9583,15943,39,9.48,SYN-ACK,normal
2026-05-01 17:17:16,192.168.1.10,192.168.1.100,63649,587,TCP,1403,9377,63,83.68,FIN,normal
2026-05-01 17:17:18,192.168.1.10,198.51.100.20,57039,110,TCP,13524,8153,14,90.03,PSH-ACK,normal
2026-05-01 17:17:19,198.51.100.20,192.168.1.100,55639,443,TCP,2341,43073,49,110.76,FIN,normal
2026-05-01 17:17:25,192.168.1.11,203.0.113.5,51751,53,UDP,13148,9454,59,69.06,SYN-ACK,normal
2026-05-01 17:17:33,192.168.1.11,192.168.1.100,56977,25,TCP,4050,15178,36,56.12,FIN,normal
2026-05-01 17:17:44,203.0.113.80,192.168.1.11,50904,993,TCP,3163,33107,20,17.4,FIN,normal
2026-05-01 17:18:06,192.168.1.10,198.51.100.100,63460,53,TCP,3983,29539,52,38.6,PSH-ACK,normal
2026-05-01 17:18:07,198.51.100.45,192.168.1.12,61982,443,TCP,4986,24871,41,66.71,FIN,normal
2026-05-01 17:18:28,192.168.1.11,192.168.1.101,58366,993,TCP,9614,42598,11,73.72,PSH-ACK,normal
2026-05-01 17:18:39,203.0.113.80,192.168.1.10,62294,80,TCP,3239,22955,50,93.8,PSH-ACK,normal
2026-05-01 17:18:57,198.51.100.20,192.168.1.200,51394,8080,TCP,1345,30489,30,38.85,ACK,normal
2026-05-01 17:19:05,203.0.113.80,192.168.1.200,57489,3306,TCP,4570,36934,1,62.68,ACK,normal
2026-05-01 17:19:08,192.168.1.14,203.0.113.80,60482,587,TCP,13075,41189,29,22.61,FIN,normal
2026-05-01 17:19:09,192.168.1.13,203.0.113.5,63583,443,TCP,7809,27702,18,102.83,SYN-ACK,normal
2026-05-01 17:19:23,192.168.1.13,192.168.1.101,52611,25,TCP,3741,42244,54,96.24,ACK,normal
2026-05-01 17:19:48,198.51.100.20,192.168.1.14,57964,8080,TCP,9251,25312,67,2.87,SYN-ACK,normal
2026-05-01 17:20:11,192.168.1.11,198.51.100.20,58636,53,TCP,8071,19507,13,115.09,PSH-ACK,normal
2026-05-01 17:20:30,192.168.1.14,192.168.1.101,56784,80,TCP,10402,14235,60,53.92,ACK,normal
2026-05-01 17:20:44,192.168.1.10,203.0.113.5,56905,587,TCP,5502,15673,14,107.98,ACK,normal
2026-05-01 17:20:57,192.168.1.11,192.168.1.100,63176,143,TCP,11145,33716,33,84.57,ACK,normal
2026-05-01 17:21:22,203.0.113.5,192.168.1.11,53787,143,TCP,10158,19460,31,62.26,PSH-ACK,normal
2026-05-01 17:21:35,198.51.100.20,192.168.1.200,59330,143,TCP,9426,7640,43,17.26,SYN-ACK,normal
2026-05-01 17:21:38,192.168.1.14,192.168.1.100,58718,80,TCP,12896,43088,44,70.52,ACK,normal
2026-05-01 17:21:42,192.168.1.14,198.51.100.45,53419,53,TCP,3641,26874,59,87.44,ACK,normal
2026-05-01 17:21:49,192.168.1.13,192.168.1.100,54136,443,TCP,12639,31078,78,33.4,SYN-ACK,normal
2026-05-01 17:22:05,192.168.1.13,192.168.1.100,57986,3306,TCP,12054,14821,13,29.91,SYN-ACK,normal
2026-05-01 17:22:13,192.168.1.12,192.168.1.101,58729,3306,TCP,1597,6985,77,10.4,FIN,normal
2026-05-01 17:22:33,192.168.1.11,198.51.100.20,54473,110,TCP,1813,22931,44,66.85,PSH-ACK,normal
2026-05-01 17:22:50,198.51.100.20,192.168.1.14,49736,53,TCP,5598,15899,72,112.86,PSH-ACK,normal
2026-05-01 17:23:08,192.168.1.12,192.168.1.101,52670,8080,TCP,7359,10801,54,115.1,ACK,normal
2026-05-01 17:23:20,192.168.1.13,192.168.1.101,55271,993,TCP,3411,35841,4,112.07,PSH-ACK,normal
2026-05-01 17:23:21,203.0.113.80,192.168.1.101,53339,443,TCP,5121,10239,39,100.99,PSH-ACK,normal
2026-05-01 17:23:22,192.168.1.10,192.168.1.200,56864,3306,TCP,10810,30408,14,119.33,ACK,normal
2026-05-01 17:23:33,198.51.100.45,192.168.1.14,59094,3306,TCP,12786,13008,2,0.4,SYN-ACK,normal
2026-05-01 17:23:56,192.168.1.10,192.168.1.200,53365,8080,TCP,14540,40079,13,49.6,SYN-ACK,normal
2026-05-01 17:24:15,192.168.1.10,198.51.100.45,61856,53,TCP,11155,22665,18,32.42,FIN,normal
2026-05-01 17:24:32,192.168.1.11,192.168.1.200,65078,443,TCP,8390,7733,12,46.23,FIN,normal
2026-05-01 17:24:38,192.168.1.10,192.168.1.101,51155,53,UDP,9566,21273,4,33.88,PSH-ACK,normal
2026-05-01 17:24:43,203.0.113.5,192.168.1.100,62958,110,TCP,11206,16441,7,91.47,FIN,normal
2026-05-01 17:24:45,198.51.100.20,192.168.1.11,61898,53,UDP,12375,5006,27,15.6,ACK,normal
2026-05-01 17:24:47,203.0.113.80,192.168.1.10,52058,53,TCP,14086,31567,70,31.85,SYN-ACK,normal
2026-05-01 17:24:52,192.168.1.13,198.51.100.20,64087,25,TCP,10514,35710,34,114.09,ACK,normal
2026-05-01 17:25:18,192.168.1.14,192.168.1.200,51188,143,TCP,13081,42549,14,44.72,PSH-ACK,normal
2026-05-01 17:25:36,198.51.100.100,192.168.1.101,56839,443,TCP,8828,47954,20,79.56,ACK,normal
2026-05-01 17:25:37,192.168.1.13,203.0.113.5,58401,143,TCP,7756,11693,45,72.54,ACK,normal
2026-05-01 17:25:41,198.51.100.20,192.168.1.13,55009,993,TCP,6130,25960,59,44.39,FIN,normal
2026-05-01 17:25:46,203.0.113.5,192.168.1.14,58771,80,TCP,9896,45079,19,77.31,ACK,normal
2026-05-01 17:25:52,192.168.1.13,192.168.1.200,61927,993,TCP,10998,20539,62,75.55,ACK,normal
2026-05-01 17:26:00,192.168.1.12,203.0.113.80,51997,443,TCP,1733,24203,70,26.78,ACK,normal
2026-05-01 17:26:09,192.168.1.12,192.168.1.100,64773,143,TCP,4311,31791,62,33.33,PSH-ACK,normal
2026-05-01 17:26:15,192.168.1.11,198.51.100.100,62156,993,TCP,1802,4060,54,39.19,PSH-ACK,normal
2026-05-01 17:26:21,198.51.100.45,192.168.1.10,53258,25,TCP,8407,18001,28,79.47,FIN,normal
2026-05-01 17:26:49,192.168.1.11,192.168.1.200,54445,110,TCP,10509,18375,77,82.57,ACK,normal
2026-05-01 17:27:05,192.168.1.14,192.168.1.100,53582,8080,TCP,6665,43075,7,62.16,ACK,normal
2026-05-01 17:27:38,192.168.1.13,198.51.100.100,53536,143,TCP,3425,2016,27,79.34,FIN,normal
2026-05-01 17:27:54,203.0.113.80,192.168.1.13,51074,53,UDP,5129,5978,44,0.34,FIN,normal
2026-05-01 17:28:39,192.168.1.14,203.0.113.5,60727,25,TCP,395,35023,72,105.36,ACK,normal
2026-05-01 17:28:57,198.51.100.100,192.168.1.12,63875,8080,TCP,6395,23058,47,87.32,FIN,normal
2026-05-01 17:29:13,192.168.1.13,198.51.100.45,54891,53,TCP,9849,49751,80,32.86,PSH-ACK,normal
2026-05-01 17:29:15,192.168.1.11,192.168.1.100,52904,80,TCP,13578,31583,40,78.68,FIN,normal
2026-05-01 17:29:17,203.0.113.5,192.168.1.14,49995,3306,TCP,3471,6856,27,20.51,FIN,normal
2026-05-01 17:29:17,192.168.1.14,192.168.1.100,54979,53,TCP,5109,15684,56,68.91,ACK,normal
2026-05-01 17:29:25,198.51.100.20,192.168.1.100,55334,25,TCP,13327,14495,61,57.4,ACK,normal
2026-05-01 17:29:38,203.0.113.5,192.168.1.100,57603,3306,TCP,9466,29078,61,116.91,SYN-ACK,normal
2026-05-01 17:30:20,192.168.1.11,203.0.113.80,49939,25,TCP,11759,21876,54,2.64,SYN-ACK,normal
2026-05-01 17:30:21,192.168.1.11,203.0.113.5,65333,143,TCP,9853,39410,2,48.53,FIN,normal
2026-05-01 17:30:25,192.168.1.14,192.168.1.200,53139,8080,TCP,11912,25812,2,65.73,FIN,normal
2026-05-01 17:30:49,192.168.1.13,203.0.113.80,54423,8080,TCP,1973,39290,54,12.94,FIN,normal
2026-05-01 17:31:08,192.168.1.11,198.51.100.20,59439,3306,TCP,11060,4846,8,52.28,PSH-ACK,normal
2026-05-01 17:31:13,192.168.1.13,198.51.100.100,56536,80,TCP,13054,16322,72,17.56,SYN-ACK,normal
2026-05-01 17:31:15,192.168.1.12,192.168.1.101,54304,53,UDP,3021,9570,55,34.39,PSH-ACK,normal
2026-05-01 17:31:17,192.168.1.14,198.51.100.45,54590,587,TCP,9892,36763,44,61.86,FIN,normal
2026-05-01 17:31:23,198.51.100.45,192.168.1.200,60078,993,TCP,11561,27628,18,96.26,ACK,normal
2026-05-01 17:31:43,192.168.1.10,198.51.100.100,58400,3306,TCP,11591,9081,67,107.73,PSH-ACK,normal
2026-05-01 17:31:55,192.168.1.12,192.168.1.100,53807,3306,TCP,11513,5747,68,118.03,FIN,normal
2026-05-01 17:32:05,192.168.1.14,192.168.1.100,59700,80,TCP,5237,41732,79,49.05,FIN,normal
2026-05-01 17:32:07,192.168.1.11,198.51.100.45,54417,993,TCP,7990,35594,56,42.57,PSH-ACK,normal
2026-05-01 17:32:11,192.168.1.14,192.168.1.101,52086,143,TCP,9041,15385,57,36.95,PSH-ACK,normal
2026-05-01 17:32:23,192.168.1.11,203.0.113.80,54437,25,TCP,14214,46457,18,109.29,ACK,normal
2026-05-01 17:32:27,192.168.1.11,192.168.1.101,57411,443,TCP,12013,36390,61,118.4,ACK,normal
2026-05-01 17:32:36,192.168.1.14,192.168.1.101,60251,53,UDP,13413,19842,15,56.21,SYN-ACK,normal
2026-05-01 17:32:39,192.168.1.13,192.168.1.200,60463,443,TCP,3897,22837,80,74.04,SYN-ACK,normal
2026-05-01 17:33:06,192.168.1.11,198.51.100.20,58720,110,TCP,8183,5404,55,95.07,FIN,normal
2026-05-01 17:33:30,192.168.1.14,198.51.100.45,54666,993,TCP,2253,43652,47,36.62,ACK,normal
2026-05-01 17:33:58,198.51.100.20,192.168.1.14,57565,443,TCP,14931,46816,12,33.47,FIN,normal
2026-05-01 17:34:06,192.168.1.14,198.51.100.45,50555,143,TCP,2905,37658,25,31.85,ACK,normal
2026-05-01 17:34:15,192.168.1.11,192.168.1.200,55117,587,TCP,13089,2681,47,75.69,FIN,normal
2026-05-01 17:34:19,198.51.100.20,192.168.1.100,50790,25,TCP,13506,34045,13,61.43,SYN-ACK,normal
2026-05-01 17:34:20,192.168.1.10,198.51.100.20,51484,110,TCP,12270,48285,11,22.09,ACK,normal
2026-05-01 17:34:53,192.168.1.11,192.168.1.101,55688,443,TCP,2315,11856,21,72.69,SYN-ACK,normal
2026-05-01 17:35:05,198.51.100.20,192.168.1.101,60808,993,TCP,12659,24317,75,62.26,PSH-ACK,normal
2026-05-01 17:35:24,192.168.1.11,198.51.100.20,54865,143,TCP,8822,10044,26,76.79,FIN,normal
2026-05-01 17:35:29,192.168.1.14,192.168.1.100,56925,993,TCP,7335,7604,60,45.27,FIN,normal
2026-05-01 17:35:43,192.168.1.14,192.168.1.100,51397,587,TCP,6338,24769,20,68.71,FIN,normal
2026-05-01 17:35:51,192.168.1.10,198.51.100.45,58423,53,UDP,3491,31179,70,95.1,SYN-ACK,normal
2026-05-01 17:35:56,192.168.1.12,192.168.1.200,53266,3306,TCP,5137,10040,31,37.59,FIN,normal
2026-05-01 17:36:08,192.168.1.13,192.168.1.101,62925,587,TCP,327,7943,75,45.05,ACK,normal
2026-05-01 17:36:14,192.168.1.12,192.168.1.100,53949,25,TCP,4270,26491,26,2.97,FIN,normal
2026-05-01 17:36:23,192.168.1.14,198.51.100.45,56807,143,TCP,12928,23653,65,105.65,ACK,normal
2026-05-01 17:36:30,192.168.1.13,192.168.1.101,60282,3306,TCP,12815,16443,59,81.79,SYN-ACK,normal
2026-05-01 17:36:32,192.168.1.10,203.0.113.5,52664,53,UDP,2144,44946,42,1.91,ACK,normal
2026-05-01 17:37:12,192.168.1.13,203.0.113.5,61761,53,UDP,2176,40019,10,35.6,FIN,normal
2026-05-01 17:37:33,192.168.1.12,192.168.1.101,61817,143,TCP,11753,45959,42,25.73,ACK,normal
2026-05-01 17:37:36,192.168.1.14,192.168.1.100,64189,80,TCP,13526,44674,79,51.23,ACK,normal
2026-05-01 17:37:43,203.0.113.5,192.168.1.12,63362,993,TCP,10761,46554,39,68.58,SYN-ACK,normal
2026-05-01 17:37:46,192.168.1.12,203.0.113.5,56413,80,TCP,4404,36855,66,17.88,ACK,normal
2026-05-01 17:37:54,192.168.1.11,192.168.1.200,52493,8080,TCP,13170,36417,79,16.92,SYN-ACK,normal
2026-05-01 17:38:08,192.168.1.12,192.168.1.200,49708,993,TCP,3672,30359,24,13.04,PSH-ACK,normal
2026-05-01 17:38:21,192.168.1.14,192.168.1.101,57190,53,TCP,11250,9091,52,0.26,PSH-ACK,normal
2026-05-01 17:38:29,192.168.1.13,192.168.1.100,51818,3306,TCP,6756,48944,45,51.36,PSH-ACK,normal
2026-05-01 17:38:37,203.0.113.5,192.168.1.13,65199,587,TCP,11313,38547,30,1.78,FIN,normal
2026-05-01 17:38:47,192.168.1.12,192.168.1.101,59690,8080,TCP,5836,37570,50,32.46,SYN-ACK,normal
2026-05-01 17:38:50,192.168.1.11,192.168.1.101,55707,143,TCP,5347,40134,25,114.93,SYN-ACK,normal
2026-05-01 17:39:04,198.51.100.100,192.168.1.200,49476,443,TCP,1160,12701,7,79.24,FIN,normal
2026-05-01 17:39:16,192.168.1.10,192.168.1.200,58428,993,TCP,892,10785,39,2.92,ACK,normal
2026-05-01 17:39:17,192.168.1.13,192.168.1.100,54481,80,TCP,3478,30983,20,100.89,FIN,normal
2026-05-01 17:39:19,203.0.113.5,192.168.1.12,65494,25,TCP,4954,14048,32,34.6,FIN,normal
2026-05-01 17:39:24,192.168.1.12,192.168.1.200,65379,993,TCP,6909,42386,65,2.23,PSH-ACK,normal
2026-05-01 17:39:27,198.51.100.20,192.168.1.12,49238,3306,TCP,9517,9161,24,107.27,ACK,normal
2026-05-01 17:39:37,192.168.1.11,192.168.1.100,51473,80,TCP,8636,8106,31,86.57,FIN,normal
2026-05-01 17:39:38,192.168.1.14,203.0.113.5,57801,25,TCP,2314,44756,23,105.26,SYN-ACK,normal
2026-05-01 17:39:54,198.51.100.100,192.168.1.13,61338,25,TCP,11233,23633,58,76.55,ACK,normal
2026-05-01 17:40:14,198.51.100.100,192.168.1.12,50738,3306,TCP,13115,23027,6,11.96,PSH-ACK,normal
2026-05-01 17:40:24,203.0.113.5,192.168.1.13,53487,110,TCP,3710,35839,74,69.15,ACK,normal
2026-05-01 17:40:25,192.168.1.12,192.168.1.101,54041,3306,TCP,9632,49052,48,13.8,PSH-ACK,normal
2026-05-01 17:40:27,192.168.1.12,192.168.1.100,56300,443,TCP,5378,27970,37,98.53,SYN-ACK,normal
2026-05-01 17:40:53,192.168.1.11,198.51.100.20,62293,993,TCP,8086,14508,8,19.76,SYN-ACK,normal
2026-05-01 17:41:09,203.0.113.5,192.168.1.14,61749,993,TCP,13287,38511,75,87.84,ACK,normal
2026-05-01 17:41:20,198.51.100.100,192.168.1.12,50964,80,TCP,13016,1804,11,37.68,FIN,normal
2026-05-01 17:41:29,198.51.100.100,192.168.1.14,50254,110,TCP,10601,40752,75,66.83,ACK,normal
2026-05-01 17:41:29,203.0.113.5,192.168.1.13,55818,993,TCP,10330,37018,61,23.26,ACK,normal
2026-05-01 17:41:40,198.51.100.45,192.168.1.11,59655,993,TCP,1303,28261,56,56.66,PSH-ACK,normal
2026-05-01 17:41:47,198.51.100.45,192.168.1.14,56378,8080,TCP,14462,1997,72,10.31,PSH-ACK,normal
2026-05-01 17:41:49,203.0.113.80,192.168.1.101,54124,993,TCP,6042,46478,33,77.32,ACK,normal
2026-05-01 17:42:55,192.168.1.12,192.168.1.200,55489,8080,TCP,11618,18308,23,0.93,ACK,normal
2026-05-01 17:43:01,203.0.113.5,192.168.1.100,52377,143,TCP,9055,42220,31,75.81,PSH-ACK,normal
2026-05-01 17:43:46,203.0.113.5,192.168.1.10,49199,3306,TCP,5227,38324,74,113.97,SYN-ACK,normal
2026-05-01 17:43:59,198.51.100.45,192.168.1.200,57745,443,TCP,13975,30043,5,10.95,SYN-ACK,normal
2026-05-01 17:44:11,192.168.1.14,198.51.100.45,49567,25,TCP,3115,24585,12,98.3,FIN,normal
2026-05-01 17:44:14,192.168.1.11,192.168.1.200,60666,53,UDP,5365,25243,25,72.83,ACK,normal
2026-05-01 17:44:18,198.51.100.20,192.168.1.14,60714,443,TCP,7145,46386,40,48.89,FIN,normal
2026-05-01 17:44:23,198.51.100.100,192.168.1.13,57690,110,TCP,2575,19819,13,84.46,PSH-ACK,normal
2026-05-01 17:44:38,198.51.100.20,192.168.1.14,64104,143,TCP,12848,36472,13,80.16,FIN,normal
2026-05-01 17:44:51,192.168.1.11,192.168.1.101,60691,443,TCP,11510,44108,70,97.62,PSH-ACK,normal
2026-05-01 17:44:56,198.51.100.45,192.168.1.100,63797,8080,TCP,12893,48768,11,45.73,FIN,normal
2026-05-01 17:44:57,203.0.113.80,192.168.1.14,65139,80,TCP,6748,32357,30,85.72,SYN-ACK,normal
2026-05-01 17:44:59,203.0.113.5,192.168.1.11,50336,587,TCP,7300,34183,71,87.44,SYN-ACK,normal
2026-05-01 17:45:04,198.51.100.100,192.168.1.101,63556,25,TCP,1670,15990,76,70.55,PSH-ACK,normal
2026-05-01 17:45:08,192.168.1.12,198.51.100.20,54946,443,TCP,5649,41855,41,76.14,SYN-ACK,normal
2026-05-01 17:45:15,192.168.1.14,198.51.100.100,50103,110,TCP,2995,15900,28,32.51,ACK,normal
2026-05-01 17:45:33,192.168.1.11,192.168.1.101,56547,3306,TCP,6339,18405,37,114.16,FIN,normal
2026-05-01 17:46:18,192.168.1.12,198.51.100.100,58935,993,TCP,2640,38762,18,53.52,SYN-ACK,normal
2026-05-01 17:46:19,192.168.1.10,192.168.1.200,63592,53,UDP,2050,27453,6,7.61,FIN,normal
2026-05-01 17:46:21,203.0.113.80,192.168.1.10,65535,3306,TCP,2070,13638,62,57.65,ACK,normal
2026-05-01 17:46:31,192.168.1.14,203.0.113.5,49414,3306,TCP,226,11077,78,91.42,PSH-ACK,normal
2026-05-01 17:46:38,192.168.1.11,192.168.1.100,56253,8080,TCP,1931,25893,68,106.49,SYN-ACK,normal
2026-05-01 17:46:42,192.168.1.10,192.168.1.100,58635,993,TCP,1149,39444,53,8.37,PSH-ACK,normal
2026-05-01 17:47:30,203.0.113.80,192.168.1.13,51066,110,TCP,1817,28721,14,103.01,PSH-ACK,normal
2026-05-01 17:47:34,203.0.113.80,192.168.1.101,50163,587,TCP,2940,5917,29,35.06,FIN,normal
2026-05-01 17:47:41,192.168.1.10,192.168.1.200,59294,8080,TCP,2272,35295,67,110.24,SYN-ACK,normal
2026-05-01 17:47:46,192.168.1.13,198.51.100.20,64674,443,TCP,3667,25278,11,28.15,PSH-ACK,normal
2026-05-01 17:48:08,198.51.100.20,192.168.1.100,59895,53,TCP,9217,39973,44,105.22,SYN-ACK,normal
2026-05-01 17:48:12,198.51.100.20,192.168.1.10,56524,993,TCP,3793,1481,7,27.25,FIN,normal
2026-05-01 17:48:26,192.168.1.10,198.51.100.20,50007,8080,TCP,7921,13028,5,113.66,PSH-ACK,normal
2026-05-01 17:48:30,203.0.113.80,192.168.1.12,65431,443,TCP,6389,5530,71,108.75,PSH-ACK,normal
2026-05-01 17:48:35,192.168.1.13,203.0.113.5,61296,587,TCP,1886,15654,74,73.41,ACK,normal
2026-05-01 17:48:47,192.168.1.14,203.0.113.80,55317,25,TCP,2605,28573,21,95.06,ACK,normal
2026-05-01 17:48:59,192.168.1.11,192.168.1.101,58318,443,TCP,10286,27246,5,82.84,ACK,normal
2026-05-01 17:49:05,192.168.1.14,198.51.100.45,56776,993,TCP,7516,4581,64,60.51,PSH-ACK,normal
2026-05-01 17:49:07,192.168.1.12,198.51.100.100,51929,25,TCP,10099,32430,78,7.42,SYN-ACK,normal
2026-05-01 17:49:15,192.168.1.11,198.51.100.45,58894,53,UDP,1129,27768,73,16.05,ACK,normal
2026-05-01 17:49:20,192.168.1.12,203.0.113.5,58250,3306,TCP,11533,13924,68,47.11,PSH-ACK,normal
2026-05-01 17:49:29,198.51.100.45,192.168.1.13,53392,53,TCP,13064,6269,79,52.05,PSH-ACK,normal
2026-05-01 17:49:33,192.168.1.10,192.168.1.101,64166,80,TCP,14636,7155,5,72.23,PSH-ACK,normal
2026-05-01 17:49:34,192.168.1.12,192.168.1.200,50856,80,TCP,5419,11436,31,84.06,FIN,normal
2026-05-01 17:49:35,192.168.1.10,198.51.100.45,54889,993,TCP,14324,27536,31,60.34,PSH-ACK,normal
2026-05-01 17:49:41,198.51.100.20,192.168.1.101,51252,993,TCP,1749,18249,56,95.4,ACK,normal
2026-05-01 17:50:00,192.168.1.14,198.51.100.20,51900,25,TCP,9922,16881,19,48.39,PSH-ACK,normal
2026-05-01 17:50:15,192.168.1.13,203.0.113.80,50974,8080,TCP,3471,18315,72,92.96,SYN-ACK,normal
2026-05-01 17:50:37,203.0.113.80,192.168.1.14,55267,8080,TCP,3309,37639,70,41.73,PSH-ACK,normal
2026-05-01 17:50:49,192.168.1.10,198.51.100.45,58540,443,TCP,3406,45082,49,50.4,SYN-ACK,normal
2026-05-01 17:50:54,198.51.100.20,192.168.1.14,62003,587,TCP,13253,41789,77,42.86,PSH-ACK,normal
2026-05-01 17:50:57,198.51.100.20,192.168.1.100,63477,8080,TCP,11147,2192,25,0.7,ACK,normal
2026-05-01 17:51:00,192.168.1.11,192.168.1.101,53292,25,TCP,6429,40385,34,47.73,SYN-ACK,normal
2026-05-01 17:51:11,203.0.113.80,192.168.1.14,58650,110,TCP,3272,11589,43,54.19,FIN,normal
2026-05-01 17:51:13,192.168.1.11,192.168.1.101,55134,993,TCP,8089,18385,27,75.0,FIN,normal
2026-05-01 17:51:13,198.51.100.20,192.168.1.12,56400,143,TCP,8256,39396,2,37.13,ACK,normal
2026-05-01 17:51:44,203.0.113.5,192.168.1.14,61453,587,TCP,3937,23818,56,22.3,PSH-ACK,normal
2026-05-01 17:51:59,192.168.1.13,198.51.100.100,50764,443,TCP,1933,23251,49,65.06,ACK,normal
2026-05-01 17:52:03,192.168.1.12,198.51.100.20,54505,110,TCP,4420,8398,41,27.07,SYN-ACK,normal
2026-05-01 17:52:06,198.51.100.20,192.168.1.11,57062,8080,TCP,12409,19520,3,74.07,FIN,normal
2026-05-01 17:52:11,192.168.1.14,198.51.100.100,50711,3306,TCP,807,28950,40,32.07,ACK,normal
2026-05-01 17:52:23,192.168.1.14,192.168.1.100,52069,53,UDP,2033,38335,73,50.43,ACK,normal
2026-05-01 17:52:28,192.168.1.14,198.51.100.100,64952,143,TCP,5580,20080,27,108.35,SYN-ACK,normal
2026-05-01 17:52:42,198.51.100.20,192.168.1.200,55430,143,TCP,2700,4391,13,34.42,ACK,normal
2026-05-01 17:52:44,192.168.1.14,198.51.100.100,61067,443,TCP,908,3000,20,15.24,SYN-ACK,normal
2026-05-01 17:52:45,198.51.100.100,192.168.1.100,62814,53,UDP,6890,1361,3,77.61,FIN,normal
2026-05-01 17:52:53,192.168.1.14,192.168.1.200,53003,587,TCP,6140,45115,40,16.01,SYN-ACK,normal
2026-05-01 17:53:07,192.168.1.10,192.168.1.101,53816,443,TCP,4088,33046,19,28.48,ACK,normal
2026-05-01 17:53:20,192.168.1.14,192.168.1.200,59625,80,TCP,716,33267,45,3.73,PSH-ACK,normal
2026-05-01 17:53:28,198.51.100.100,192.168.1.101,52986,110,TCP,4435,1435,78,98.48,FIN,normal
2026-05-01 17:53:34,192.168.1.13,203.0.113.80,54543,25,TCP,7624,35126,10,30.68,SYN-ACK,normal
2026-05-01 17:53:35,192.168.1.10,198.51.100.100,62083,143,TCP,6828,27751,48,46.09,FIN,normal
2026-05-01 17:53:49,198.51.100.20,192.168.1.101,64157,443,TCP,3032,18658,18,96.46,ACK,normal
2026-05-01 17:53:51,192.168.1.10,198.51.100.20,55128,443,TCP,14851,39100,14,75.4,FIN,normal
2026-05-01 17:53:58,192.168.1.13,192.168.1.100,61461,53,UDP,13331,45335,71,39.13,PSH-ACK,normal
2026-05-01 17:54:01,192.168.1.12,192.168.1.100,62140,80,TCP,11211,7392,57,62.72,SYN-ACK,normal
2026-05-01 17:54:23,192.168.1.13,192.168.1.200,56509,443,TCP,2978,7717,14,114.78,FIN,normal
2026-05-01 17:54:34,192.168.1.14,198.51.100.20,61650,993,TCP,12291,36440,42,106.51,FIN,normal
2026-05-01 17:54:47,192.168.1.12,198.51.100.20,50013,8080,TCP,2395,43513,57,39.03,ACK,normal
2026-05-01 17:54:47,192.168.1.14,198.51.100.45,53535,8080,TCP,4819,12681,33,24.47,FIN,normal
2026-05-01 17:54:49,203.0.113.5,192.168.1.200,57108,110,TCP,7425,10949,37,25.11,PSH-ACK,normal
2026-05-01 17:54:55,198.51.100.45,192.168.1.11,49252,3306,TCP,5283,30261,70,116.59,FIN,normal
2026-05-01 17:54:58,192.168.1.10,203.0.113.5,55246,25,TCP,9939,49623,4,36.28,PSH-ACK,normal
2026-05-01 17:55:12,198.51.100.20,192.168.1.200,56735,993,TCP,3138,39643,41,84.26,PSH-ACK,normal
2026-05-01 17:55:44,203.0.113.5,192.168.1.12,59846,110,TCP,4876,34163,58,74.85,ACK,normal
2026-05-01 17:56:03,192.168.1.14,203.0.113.5,62422,25,TCP,3751,9328,42,119.93,SYN-ACK,normal
2026-05-01 17:56:09,192.168.1.10,198.51.100.45,64172,110,TCP,2056,24385,64,79.0,SYN-ACK,normal
2026-05-01 17:56:20,192.168.1.14,203.0.113.80,58631,8080,TCP,14773,17993,12,15.21,ACK,normal
2026-05-01 17:56:58,192.168.1.11,203.0.113.80,59692,143,TCP,5037,43857,33,97.36,ACK,normal
2026-05-01 17:56:59,192.168.1.10,198.51.100.100,60844,587,TCP,8502,38265,14,51.15,FIN,normal
2026-05-01 17:57:13,198.51.100.20,192.168.1.14,54300,110,TCP,11871,39539,75,54.91,FIN,normal
2026-05-01 17:57:19,203.0.113.80,192.168.1.200,55047,587,TCP,4648,24886,48,34.07,SYN-ACK,normal
2026-05-01 17:57:39,192.168.1.14,192.168.1.100,49622,993,TCP,8750,17770,31,16.08,SYN-ACK,normal
2026-05-01 17:57:53,192.168.1.14,192.168.1.100,59357,80,TCP,4329,27491,44,100.12,SYN-ACK,normal
